item_id,order_id,product_id,quantity,unit_price,discount_pct,line_total
I008845,O04237,P057,1,2740.0,0,2740.0
I008846,O04238,P022,1,9870.0,5,9376.5
I008847,O04238,P032,1,220.0,0,220.0
I008848,O04238,P067,1,360.0,10,324.0
I008849,O04238,P049,1,1370.0,20,1096.0
I008850,O04238,P056,1,2020.0,0,2020.0
I008851,O04239,P009,1,44390.0,0,44390.0
I008852,O04240,P005,1,68980.0,5,65531.0
I008853,O04240,P056,2,2020.0,0,4040.0
I008854,O04240,P038,2,650.0,10,1170.0
I008855,O04241,P065,2,4820.0,0,9640.0
I008856,O04242,P032,1,220.0,0,220.0
I008857,O04242,P045,1,4700.0,0,4700.0
I008858,O04242,P042,1,10580.0,0,10580.0
I008859,O04243,P039,1,280.0,0,280.0
I008860,O04244,P031,1,230.0,20,184.0
I008861,O04244,P070,1,1890.0,5,1795.5
I008862,O04244,P051,2,540.0,0,1080.0
I008863,O04245,P003,1,38100.0,5,36195.0
I008864,O04246,P039,1,280.0,0,280.0
I008865,O04247,P064,3,4670.0,15,11908.5
I008866,O04247,P057,1,2740.0,10,2466.0
I008867,O04248,P037,1,240.0,15,204.0
I008868,O04249,P001,2,21200.0,15,36040.0
I008869,O04249,P059,1,3330.0,20,2664.0
I008870,O04250,P029,1,7290.0,0,7290.0
I008871,O04251,P064,1,4670.0,0,4670.0
I008872,O04252,P051,1,540.0,0,540.0
I008873,O04252,P027,2,2530.0,15,4301.0
I008874,O04253,P052,1,1210.0,5,1149.5
I008875,O04254,P069,1,200.0,10,180.0
I008876,O04255,P051,3,540.0,0,1620.0
I008877,O04256,P065,1,4820.0,0,4820.0
I008878,O04256,P039,2,280.0,0,560.0
I008879,O04257,P014,1,960.0,5,912.0
I008880,O04257,P059,2,3330.0,0,6660.0
I008881,O04257,P066,1,2310.0,20,1848.0
I008882,O04257,P036,3,760.0,5,2166.0
I008883,O04258,P006,1,59220.0,5,56259.0
I008884,O04259,P062,1,2460.0,15,2091.0
I008885,O04259,P024,2,13040.0,10,23472.0
I008886,O04259,P051,2,540.0,15,918.0
I008887,O04260,P058,1,2360.0,15,2006.0
I008888,O04261,P047,1,9730.0,20,7784.0
I008889,O04262,P014,1,960.0,0,960.0
I008890,O04262,P012,1,2010.0,5,1909.5
I008891,O04262,P053,1,2110.0,10,1899.0
I008892,O04262,P007,1,68270.0,0,68270.0
I008893,O04262,P035,2,580.0,10,1044.0
I008894,O04263,P014,3,960.0,0,2880.0
I008895,O04264,P029,2,7290.0,0,14580.0
I008896,O04264,P070,2,1890.0,10,3402.0
I008897,O04264,P024,1,13040.0,15,11084.0
I008898,O04264,P063,1,1260.0,0,1260.0
I008899,O04265,P049,1,1370.0,10,1233.0
I008900,O04265,P053,1,2110.0,20,1688.0
I008901,O04266,P041,1,7420.0,10,6678.0
I008902,O04267,P058,1,2360.0,20,1888.0
I008903,O04267,P019,3,490.0,0,1470.0
I008904,O04268,P010,2,13590.0,0,27180.0
I008905,O04268,P025,1,300.0,10,270.0
I008906,O04269,P019,1,490.0,5,465.5
I008907,O04270,P021,2,8640.0,5,16416.0
I008908,O04271,P061,2,4830.0,0,9660.0
I008909,O04272,P056,1,2020.0,0,2020.0
I008910,O04273,P014,1,960.0,10,864.0
I008911,O04273,P056,1,2020.0,10,1818.0
I008912,O04274,P041,2,7420.0,0,14840.0
I008913,O04274,P061,2,4830.0,10,8694.0
I008914,O04274,P016,2,490.0,0,980.0
I008915,O04274,P029,1,7290.0,0,7290.0
I008916,O04274,P014,1,960.0,5,912.0
I008917,O04275,P047,1,9730.0,5,9243.5
I008918,O04276,P022,1,9870.0,0,9870.0
I008919,O04276,P051,2,540.0,10,972.0
I008920,O04277,P058,1,2360.0,0,2360.0
I008921,O04277,P033,1,420.0,10,378.0
I008922,O04277,P050,1,2590.0,5,2460.5
I008923,O04277,P062,1,2460.0,0,2460.0
I008924,O04278,P014,1,960.0,0,960.0
I008925,O04278,P006,1,59220.0,15,50337.0
I008926,O04279,P036,1,760.0,10,684.0
I008927,O04280,P020,2,2750.0,0,5500.0
I008928,O04280,P014,1,960.0,0,960.0
I008929,O04280,P001,2,21200.0,0,42400.0
I008930,O04280,P045,1,4700.0,0,4700.0
I008931,O04280,P011,3,1670.0,0,5010.0
I008932,O04281,P050,1,2590.0,0,2590.0
I008933,O04281,P064,1,4670.0,0,4670.0
I008934,O04281,P021,1,8640.0,0,8640.0
I008935,O04282,P070,2,1890.0,20,3024.0
I008936,O04283,P059,1,3330.0,20,2664.0
I008937,O04283,P011,1,1670.0,0,1670.0
I008938,O04284,P057,1,2740.0,10,2466.0
I008939,O04285,P037,2,240.0,10,432.0
I008940,O04286,P038,1,650.0,5,617.5
I008941,O04287,P034,1,680.0,10,612.0
I008942,O04287,P010,1,13590.0,0,13590.0
I008943,O04288,P016,2,490.0,0,980.0
I008944,O04288,P043,2,8050.0,10,14490.0
I008945,O04288,P027,2,2530.0,15,4301.0
I008946,O04288,P058,1,2360.0,0,2360.0
I008947,O04288,P003,2,38100.0,10,68580.0
I008948,O04289,P068,1,3150.0,0,3150.0
I008949,O04289,P062,2,2460.0,5,4674.0
I008950,O04289,P067,1,360.0,0,360.0
I008951,O04290,P031,3,230.0,10,621.0
I008952,O04291,P038,1,650.0,10,585.0
I008953,O04292,P031,1,230.0,0,230.0
I008954,O04293,P012,1,2010.0,5,1909.5
I008955,O04293,P018,2,4020.0,0,8040.0
I008956,O04293,P033,2,420.0,0,840.0
I008957,O04293,P060,1,1280.0,15,1088.0
I008958,O04293,P056,1,2020.0,0,2020.0
I008959,O04294,P061,1,4830.0,0,4830.0
I008960,O04294,P008,2,62000.0,15,105400.0
I008961,O04294,P003,1,38100.0,10,34290.0
I008962,O04295,P069,2,200.0,0,400.0
I008963,O04295,P060,1,1280.0,5,1216.0
I008964,O04296,P054,1,1370.0,0,1370.0
I008965,O04296,P034,1,680.0,20,544.0
I008966,O04297,P031,1,230.0,0,230.0
I008967,O04298,P039,1,280.0,0,280.0
I008968,O04299,P053,1,2110.0,5,2004.5
I008969,O04299,P035,1,580.0,10,522.0
I008970,O04300,P068,3,3150.0,5,8977.5
I008971,O04300,P007,2,68270.0,0,136540.0
I008972,O04301,P068,1,3150.0,5,2992.5
I008973,O04301,P047,1,9730.0,0,9730.0
I008974,O04302,P057,2,2740.0,0,5480.0
I008975,O04302,P049,1,1370.0,0,1370.0
I008976,O04302,P030,1,6280.0,10,5652.0
I008977,O04302,P017,1,2040.0,0,2040.0
I008978,O04303,P020,1,2750.0,5,2612.5
I008979,O04304,P014,1,960.0,20,768.0
I008980,O04304,P009,1,44390.0,20,35512.0
I008981,O04305,P064,2,4670.0,20,7472.0
I008982,O04305,P021,1,8640.0,10,7776.0
I008983,O04305,P059,1,3330.0,0,3330.0
I008984,O04305,P001,1,21200.0,10,19080.0
I008985,O04305,P042,1,10580.0,15,8993.0
I008986,O04306,P042,2,10580.0,0,21160.0
I008987,O04307,P025,1,300.0,5,285.0
I008988,O04307,P039,2,280.0,0,560.0
I008989,O04308,P041,1,7420.0,20,5936.0
I008990,O04308,P040,3,520.0,5,1482.0
I008991,O04308,P055,1,1530.0,0,1530.0
I008992,O04309,P030,1,6280.0,10,5652.0
I008993,O04310,P013,1,4090.0,20,3272.0
I008994,O04310,P026,1,1340.0,10,1206.0
I008995,O04310,P054,1,1370.0,5,1301.5
I008996,O04310,P044,2,10800.0,5,20520.0
I008997,O04310,P056,2,2020.0,15,3434.0
I008998,O04311,P050,1,2590.0,15,2201.5
I008999,O04312,P011,1,1670.0,0,1670.0
I009000,O04312,P066,1,2310.0,20,1848.0
I009001,O04312,P007,1,68270.0,0,68270.0
I009002,O04312,P057,2,2740.0,0,5480.0
I009003,O04312,P023,2,14600.0,20,23360.0
I009004,O04313,P052,2,1210.0,0,2420.0
I009005,O04314,P022,1,9870.0,0,9870.0
I009006,O04315,P045,1,4700.0,10,4230.0
I009007,O04316,P009,2,44390.0,0,88780.0
I009008,O04316,P039,3,280.0,0,840.0
I009009,O04317,P036,1,760.0,15,646.0
I009010,O04317,P042,3,10580.0,0,31740.0
I009011,O04317,P070,1,1890.0,0,1890.0
I009012,O04318,P057,1,2740.0,0,2740.0
I009013,O04318,P002,2,30040.0,0,60080.0
I009014,O04319,P031,3,230.0,0,690.0
I009015,O04320,P036,1,760.0,5,722.0
I009016,O04320,P044,2,10800.0,0,21600.0
I009017,O04320,P042,1,10580.0,0,10580.0
I009018,O04320,P007,1,68270.0,0,68270.0
I009019,O04321,P038,1,650.0,20,520.0
I009020,O04321,P001,1,21200.0,0,21200.0
I009021,O04322,P067,1,360.0,10,324.0
I009022,O04322,P009,1,44390.0,10,39951.0
I009023,O04322,P049,1,1370.0,0,1370.0
I009024,O04322,P031,1,230.0,10,207.0
I009025,O04323,P014,1,960.0,0,960.0
I009026,O04324,P057,2,2740.0,0,5480.0
I009027,O04324,P039,1,280.0,5,266.0
I009028,O04325,P034,1,680.0,0,680.0
I009029,O04325,P057,1,2740.0,20,2192.0
I009030,O04325,P027,1,2530.0,10,2277.0
I009031,O04326,P037,1,240.0,20,192.0
I009032,O04326,P004,1,10490.0,10,9441.0
I009033,O04327,P022,1,9870.0,15,8389.5
I009034,O04327,P045,2,4700.0,0,9400.0
I009035,O04328,P016,1,490.0,5,465.5
I009036,O04328,P041,1,7420.0,0,7420.0
I009037,O04329,P059,3,3330.0,0,9990.0
I009038,O04329,P064,1,4670.0,0,4670.0
I009039,O04329,P044,1,10800.0,0,10800.0
I009040,O04329,P060,3,1280.0,5,3648.0
I009041,O04330,P036,2,760.0,10,1368.0
I009042,O04330,P017,1,2040.0,15,1734.0
I009043,O04330,P025,2,300.0,0,600.0
I009044,O04331,P031,1,230.0,0,230.0
I009045,O04331,P041,1,7420.0,5,7049.0
I009046,O04332,P030,1,6280.0,10,5652.0
I009047,O04332,P049,1,1370.0,10,1233.0
I009048,O04333,P052,1,1210.0,0,1210.0
I009049,O04334,P035,2,580.0,0,1160.0
I009050,O04335,P018,1,4020.0,10,3618.0
I009051,O04335,P058,3,2360.0,5,6726.0
I009052,O04335,P069,2,200.0,10,360.0
I009053,O04336,P006,2,59220.0,0,118440.0
I009054,O04336,P039,2,280.0,20,448.0
I009055,O04337,P014,1,960.0,0,960.0
I009056,O04338,P002,1,30040.0,10,27036.0
I009057,O04338,P040,1,520.0,10,468.0
I009058,O04338,P051,2,540.0,5,1026.0
I009059,O04338,P069,1,200.0,20,160.0
I009060,O04338,P036,2,760.0,5,1444.0
I009061,O04339,P012,3,2010.0,5,5728.5
I009062,O04339,P065,1,4820.0,0,4820.0
I009063,O04340,P020,1,2750.0,5,2612.5
I009064,O04340,P047,2,9730.0,5,18487.0
I009065,O04340,P045,1,4700.0,5,4465.0
I009066,O04340,P052,1,1210.0,5,1149.5
I009067,O04341,P066,1,2310.0,0,2310.0
I009068,O04342,P011,1,1670.0,10,1503.0
I009069,O04343,P060,2,1280.0,15,2176.0
I009070,O04343,P007,1,68270.0,0,68270.0
I009071,O04344,P045,1,4700.0,15,3995.0
I009072,O04345,P005,1,68980.0,10,62082.0
I009073,O04345,P020,3,2750.0,5,7837.5
I009074,O04345,P039,1,280.0,15,238.0
I009075,O04345,P026,2,1340.0,5,2546.0
I009076,O04346,P015,1,3400.0,5,3230.0
I009077,O04347,P067,1,360.0,20,288.0
I009078,O04348,P024,1,13040.0,0,13040.0
I009079,O04348,P001,1,21200.0,10,19080.0
I009080,O04348,P061,1,4830.0,15,4105.5
I009081,O04348,P044,1,10800.0,15,9180.0
I009082,O04348,P048,1,1950.0,0,1950.0
I009083,O04349,P006,2,59220.0,0,118440.0
I009084,O04350,P023,1,14600.0,15,12410.0
I009085,O04350,P060,2,1280.0,5,2432.0
I009086,O04351,P042,1,10580.0,15,8993.0
I009087,O04351,P020,1,2750.0,20,2200.0
I009088,O04351,P024,2,13040.0,20,20864.0
I009089,O04351,P005,2,68980.0,10,124164.0
I009090,O04351,P011,1,1670.0,20,1336.0
I009091,O04352,P021,1,8640.0,0,8640.0
I009092,O04352,P035,1,580.0,5,551.0
I009093,O04353,P050,3,2590.0,15,6604.5
I009094,O04353,P026,2,1340.0,10,2412.0
I009095,O04354,P057,1,2740.0,10,2466.0
I009096,O04354,P055,1,1530.0,10,1377.0
I009097,O04355,P018,1,4020.0,15,3417.0
I009098,O04356,P051,1,540.0,15,459.0
I009099,O04357,P061,2,4830.0,10,8694.0
I009100,O04357,P001,1,21200.0,0,21200.0
I009101,O04358,P022,1,9870.0,0,9870.0
I009102,O04358,P026,3,1340.0,5,3819.0
I009103,O04358,P018,1,4020.0,15,3417.0
I009104,O04358,P064,1,4670.0,15,3969.5
I009105,O04358,P068,1,3150.0,0,3150.0
I009106,O04359,P038,1,650.0,5,617.5
I009107,O04360,P001,1,21200.0,0,21200.0
I009108,O04361,P037,2,240.0,5,456.0
I009109,O04361,P029,1,7290.0,20,5832.0
I009110,O04361,P027,1,2530.0,0,2530.0
I009111,O04362,P017,2,2040.0,0,4080.0
I009112,O04362,P036,1,760.0,5,722.0
I009113,O04362,P010,1,13590.0,0,13590.0
I009114,O04363,P068,1,3150.0,5,2992.5
I009115,O04364,P023,3,14600.0,5,41610.0
I009116,O04365,P015,1,3400.0,0,3400.0
I009117,O04366,P037,2,240.0,15,408.0
I009118,O04367,P010,1,13590.0,20,10872.0
I009119,O04368,P013,1,4090.0,20,3272.0
I009120,O04369,P049,1,1370.0,15,1164.5
I009121,O04370,P013,1,4090.0,10,3681.0
I009122,O04371,P036,1,760.0,0,760.0
I009123,O04371,P013,2,4090.0,10,7362.0
I009124,O04371,P019,2,490.0,5,931.0
I009125,O04372,P012,1,2010.0,0,2010.0
I009126,O04372,P065,1,4820.0,0,4820.0
I009127,O04373,P012,1,2010.0,0,2010.0
I009128,O04373,P008,2,62000.0,10,111600.0
I009129,O04374,P012,1,2010.0,0,2010.0
I009130,O04375,P063,2,1260.0,10,2268.0
I009131,O04375,P057,2,2740.0,5,5206.0
I009132,O04376,P056,2,2020.0,20,3232.0
I009133,O04376,P014,1,960.0,5,912.0
I009134,O04376,P015,1,3400.0,5,3230.0
I009135,O04377,P021,1,8640.0,0,8640.0
I009136,O04378,P030,2,6280.0,0,12560.0
I009137,O04378,P046,2,11290.0,0,22580.0
I009138,O04379,P013,1,4090.0,0,4090.0
I009139,O04379,P061,1,4830.0,0,4830.0
I009140,O04380,P044,1,10800.0,15,9180.0
I009141,O04381,P028,3,6340.0,5,18069.0
I009142,O04382,P069,1,200.0,0,200.0
I009143,O04382,P046,1,11290.0,5,10725.5
I009144,O04383,P017,2,2040.0,10,3672.0
I009145,O04384,P046,3,11290.0,0,33870.0
I009146,O04384,P050,1,2590.0,0,2590.0
I009147,O04384,P038,1,650.0,10,585.0
I009148,O04385,P070,1,1890.0,15,1606.5
I009149,O04386,P015,3,3400.0,0,10200.0
I009150,O04386,P001,3,21200.0,10,57240.0
I009151,O04386,P031,2,230.0,20,368.0
I009152,O04387,P007,1,68270.0,15,58029.5
I009153,O04388,P063,1,1260.0,15,1071.0
I009154,O04388,P070,1,1890.0,0,1890.0
I009155,O04388,P052,1,1210.0,15,1028.5
I009156,O04388,P038,3,650.0,10,1755.0
I009157,O04389,P016,2,490.0,0,980.0
I009158,O04389,P051,1,540.0,0,540.0
I009159,O04389,P017,1,2040.0,0,2040.0
I009160,O04390,P022,1,9870.0,15,8389.5
I009161,O04391,P047,1,9730.0,5,9243.5
I009162,O04392,P011,2,1670.0,20,2672.0
I009163,O04393,P024,3,13040.0,10,35208.0
I009164,O04393,P027,1,2530.0,0,2530.0
I009165,O04393,P031,3,230.0,15,586.5
I009166,O04394,P053,1,2110.0,10,1899.0
I009167,O04395,P066,3,2310.0,5,6583.5
I009168,O04395,P007,1,68270.0,5,64856.5
I009169,O04395,P033,1,420.0,0,420.0
I009170,O04396,P044,1,10800.0,0,10800.0
I009171,O04397,P009,2,44390.0,0,88780.0
I009172,O04397,P066,2,2310.0,10,4158.0
I009173,O04397,P037,1,240.0,5,228.0
I009174,O04397,P056,1,2020.0,10,1818.0
I009175,O04398,P042,1,10580.0,5,10051.0
I009176,O04399,P014,2,960.0,0,1920.0
I009177,O04399,P031,1,230.0,20,184.0
I009178,O04400,P031,2,230.0,0,460.0
I009179,O04400,P020,1,2750.0,5,2612.5
I009180,O04401,P050,1,2590.0,0,2590.0
I009181,O04401,P044,1,10800.0,0,10800.0
I009182,O04401,P041,2,7420.0,15,12614.0
I009183,O04401,P043,1,8050.0,0,8050.0
I009184,O04402,P058,2,2360.0,0,4720.0
I009185,O04402,P053,1,2110.0,10,1899.0
I009186,O04403,P057,1,2740.0,10,2466.0
I009187,O04404,P062,3,2460.0,0,7380.0
I009188,O04404,P053,1,2110.0,0,2110.0
I009189,O04405,P067,2,360.0,20,576.0
I009190,O04406,P067,1,360.0,0,360.0
I009191,O04407,P043,1,8050.0,0,8050.0
I009192,O04407,P050,3,2590.0,5,7381.5
I009193,O04408,P015,1,3400.0,0,3400.0
I009194,O04408,P031,1,230.0,5,218.5
I009195,O04408,P046,1,11290.0,0,11290.0
I009196,O04409,P012,1,2010.0,10,1809.0
I009197,O04409,P003,1,38100.0,10,34290.0
I009198,O04409,P065,2,4820.0,0,9640.0
I009199,O04410,P060,1,1280.0,0,1280.0
I009200,O04411,P030,1,6280.0,10,5652.0
I009201,O04411,P041,1,7420.0,5,7049.0
I009202,O04412,P022,1,9870.0,0,9870.0
I009203,O04412,P070,1,1890.0,0,1890.0
I009204,O04412,P010,1,13590.0,20,10872.0
I009205,O04413,P070,3,1890.0,10,5103.0
I009206,O04414,P029,1,7290.0,20,5832.0
I009207,O04414,P017,2,2040.0,0,4080.0
I009208,O04414,P020,1,2750.0,5,2612.5
I009209,O04414,P061,1,4830.0,10,4347.0
I009210,O04414,P027,1,2530.0,5,2403.5
I009211,O04415,P053,2,2110.0,5,4009.0
I009212,O04415,P065,2,4820.0,20,7712.0
I009213,O04416,P043,1,8050.0,5,7647.5
I009214,O04416,P032,1,220.0,5,209.0
I009215,O04416,P047,1,9730.0,10,8757.0
I009216,O04417,P029,2,7290.0,0,14580.0
I009217,O04418,P035,1,580.0,10,522.0
I009218,O04419,P021,3,8640.0,10,23328.0
I009219,O04419,P062,2,2460.0,10,4428.0
I009220,O04419,P017,1,2040.0,0,2040.0
I009221,O04419,P059,2,3330.0,10,5994.0
I009222,O04420,P067,2,360.0,20,576.0
I009223,O04420,P001,1,21200.0,0,21200.0
I009224,O04421,P045,2,4700.0,0,9400.0
I009225,O04422,P016,1,490.0,0,490.0
I009226,O04423,P033,3,420.0,15,1071.0
I009227,O04423,P016,1,490.0,0,490.0
I009228,O04423,P068,1,3150.0,5,2992.5
I009229,O04424,P055,2,1530.0,5,2907.0
I009230,O04424,P011,1,1670.0,15,1419.5
I009231,O04424,P057,2,2740.0,10,4932.0
I009232,O04424,P045,1,4700.0,0,4700.0
I009233,O04425,P010,1,13590.0,0,13590.0
I009234,O04425,P036,1,760.0,20,608.0
I009235,O04426,P003,1,38100.0,0,38100.0
I009236,O04426,P027,1,2530.0,5,2403.5
I009237,O04426,P070,1,1890.0,15,1606.5
I009238,O04427,P049,1,1370.0,15,1164.5
I009239,O04427,P006,1,59220.0,15,50337.0
I009240,O04427,P056,1,2020.0,5,1919.0
I009241,O04428,P012,1,2010.0,15,1708.5
I009242,O04429,P002,2,30040.0,0,60080.0
I009243,O04429,P056,1,2020.0,0,2020.0
I009244,O04429,P059,1,3330.0,5,3163.5
I009245,O04430,P015,3,3400.0,0,10200.0
I009246,O04431,P065,2,4820.0,15,8194.0
I009247,O04432,P019,1,490.0,0,490.0
I009248,O04432,P003,1,38100.0,10,34290.0
I009249,O04433,P060,1,1280.0,0,1280.0
I009250,O04434,P046,1,11290.0,0,11290.0
I009251,O04435,P060,1,1280.0,0,1280.0
I009252,O04436,P025,2,300.0,5,570.0
I009253,O04437,P060,2,1280.0,0,2560.0
I009254,O04438,P063,1,1260.0,10,1134.0
I009255,O04439,P069,2,200.0,5,380.0
I009256,O04439,P036,1,760.0,0,760.0
I009257,O04439,P046,1,11290.0,20,9032.0
I009258,O04440,P047,1,9730.0,15,8270.5
I009259,O04440,P053,1,2110.0,5,2004.5
I009260,O04440,P012,1,2010.0,10,1809.0
I009261,O04440,P070,1,1890.0,5,1795.5
I009262,O04441,P036,1,760.0,0,760.0
I009263,O04441,P027,3,2530.0,10,6831.0
I009264,O04442,P036,1,760.0,5,722.0
I009265,O04443,P058,2,2360.0,15,4012.0
I009266,O04444,P013,1,4090.0,10,3681.0
I009267,O04445,P022,1,9870.0,5,9376.5
I009268,O04446,P009,1,44390.0,0,44390.0
I009269,O04446,P018,1,4020.0,15,3417.0
I009270,O04447,P010,1,13590.0,5,12910.5
I009271,O04447,P035,2,580.0,0,1160.0
I009272,O04447,P015,2,3400.0,5,6460.0
I009273,O04448,P061,1,4830.0,20,3864.0
I009274,O04449,P043,1,8050.0,0,8050.0
I009275,O04449,P066,3,2310.0,10,6237.0
I009276,O04450,P043,1,8050.0,15,6842.5
I009277,O04450,P052,1,1210.0,5,1149.5
I009278,O04450,P047,2,9730.0,0,19460.0
I009279,O04451,P004,2,10490.0,10,18882.0
I009280,O04452,P049,1,1370.0,15,1164.5
I009281,O04452,P005,2,68980.0,20,110368.0
I009282,O04452,P032,1,220.0,0,220.0
I009283,O04453,P028,2,6340.0,5,12046.0
I009284,O04454,P057,1,2740.0,5,2603.0
I009285,O04454,P036,1,760.0,20,608.0
I009286,O04454,P022,1,9870.0,5,9376.5
I009287,O04454,P003,2,38100.0,10,68580.0
I009288,O04454,P009,3,44390.0,0,133170.0
I009289,O04455,P002,1,30040.0,10,27036.0
I009290,O04455,P069,1,200.0,0,200.0
I009291,O04456,P039,1,280.0,10,252.0
I009292,O04456,P061,1,4830.0,0,4830.0
I009293,O04457,P016,2,490.0,5,931.0
I009294,O04457,P033,1,420.0,5,399.0
I009295,O04457,P008,3,62000.0,10,167400.0
I009296,O04458,P025,3,300.0,0,900.0
I009297,O04458,P068,1,3150.0,10,2835.0
I009298,O04459,P013,1,4090.0,15,3476.5
I009299,O04459,P065,1,4820.0,0,4820.0
I009300,O04459,P069,2,200.0,0,400.0
I009301,O04459,P047,1,9730.0,10,8757.0
I009302,O04460,P006,2,59220.0,10,106596.0
I009303,O04460,P011,1,1670.0,0,1670.0
I009304,O04461,P031,3,230.0,5,655.5
I009305,O04461,P050,1,2590.0,0,2590.0
I009306,O04461,P016,1,490.0,0,490.0
I009307,O04462,P023,1,14600.0,10,13140.0
I009308,O04462,P021,1,8640.0,5,8208.0
I009309,O04462,P042,1,10580.0,5,10051.0
I009310,O04462,P014,3,960.0,10,2592.0
I009311,O04463,P069,1,200.0,10,180.0
I009312,O04464,P014,1,960.0,0,960.0
I009313,O04464,P003,1,38100.0,0,38100.0
I009314,O04464,P039,1,280.0,5,266.0
I009315,O04464,P012,1,2010.0,10,1809.0
I009316,O04465,P066,2,2310.0,5,4389.0
I009317,O04465,P054,1,1370.0,0,1370.0
I009318,O04466,P058,2,2360.0,5,4484.0
I009319,O04467,P041,3,7420.0,0,22260.0
I009320,O04468,P063,1,1260.0,0,1260.0
I009321,O04468,P009,3,44390.0,0,133170.0
I009322,O04468,P053,2,2110.0,0,4220.0
I009323,O04468,P014,1,960.0,10,864.0
I009324,O04469,P058,1,2360.0,0,2360.0
I009325,O04469,P036,3,760.0,15,1938.0
I009326,O04469,P035,1,580.0,0,580.0
I009327,O04470,P016,2,490.0,0,980.0
I009328,O04471,P063,2,1260.0,0,2520.0
I009329,O04471,P070,1,1890.0,10,1701.0
I009330,O04472,P001,1,21200.0,15,18020.0
I009331,O04473,P004,1,10490.0,0,10490.0
I009332,O04474,P051,1,540.0,10,486.0
I009333,O04475,P020,1,2750.0,0,2750.0
I009334,O04475,P003,1,38100.0,15,32385.0
I009335,O04476,P012,1,2010.0,10,1809.0
I009336,O04476,P018,1,4020.0,0,4020.0
I009337,O04477,P003,1,38100.0,0,38100.0
I009338,O04477,P042,1,10580.0,0,10580.0
I009339,O04478,P034,3,680.0,0,2040.0
I009340,O04478,P016,1,490.0,5,465.5
I009341,O04479,P014,2,960.0,10,1728.0
I009342,O04479,P066,1,2310.0,0,2310.0
I009343,O04479,P035,1,580.0,10,522.0
I009344,O04480,P019,1,490.0,15,416.5
I009345,O04480,P050,3,2590.0,0,7770.0
I009346,O04481,P043,1,8050.0,15,6842.5
I009347,O04481,P013,1,4090.0,10,3681.0
I009348,O04482,P019,1,490.0,5,465.5
I009349,O04482,P062,1,2460.0,0,2460.0
I009350,O04483,P045,1,4700.0,15,3995.0
I009351,O04484,P070,1,1890.0,0,1890.0
I009352,O04484,P018,2,4020.0,5,7638.0
I009353,O04485,P026,1,1340.0,10,1206.0
I009354,O04485,P023,2,14600.0,0,29200.0
I009355,O04486,P052,1,1210.0,5,1149.5
I009356,O04487,P010,1,13590.0,0,13590.0
I009357,O04487,P020,2,2750.0,10,4950.0
I009358,O04487,P003,2,38100.0,0,76200.0
I009359,O04488,P037,1,240.0,5,228.0
I009360,O04489,P042,2,10580.0,0,21160.0
I009361,O04490,P042,2,10580.0,5,20102.0
I009362,O04490,P068,1,3150.0,10,2835.0
I009363,O04490,P047,1,9730.0,5,9243.5
I009364,O04491,P063,2,1260.0,0,2520.0
I009365,O04491,P011,1,1670.0,0,1670.0
I009366,O04491,P066,1,2310.0,0,2310.0
I009367,O04491,P021,3,8640.0,5,24624.0
I009368,O04492,P048,2,1950.0,0,3900.0
I009369,O04492,P043,2,8050.0,10,14490.0
I009370,O04493,P013,2,4090.0,0,8180.0
I009371,O04493,P034,1,680.0,0,680.0
I009372,O04494,P047,1,9730.0,5,9243.5
I009373,O04495,P011,1,1670.0,15,1419.5
I009374,O04495,P035,2,580.0,5,1102.0
I009375,O04495,P004,2,10490.0,0,20980.0
I009376,O04495,P042,1,10580.0,15,8993.0
I009377,O04496,P032,1,220.0,10,198.0
I009378,O04496,P020,1,2750.0,15,2337.5
I009379,O04496,P027,1,2530.0,10,2277.0
I009380,O04497,P067,1,360.0,15,306.0
I009381,O04498,P002,1,30040.0,10,27036.0
I009382,O04498,P053,1,2110.0,20,1688.0
I009383,O04498,P041,1,7420.0,5,7049.0
I009384,O04499,P049,1,1370.0,10,1233.0
I009385,O04500,P018,1,4020.0,20,3216.0
I009386,O04500,P055,2,1530.0,10,2754.0
I009387,O04501,P033,2,420.0,5,798.0
I009388,O04502,P048,2,1950.0,15,3315.0
I009389,O04502,P026,1,1340.0,10,1206.0
I009390,O04502,P056,2,2020.0,15,3434.0
I009391,O04503,P021,1,8640.0,5,8208.0
I009392,O04503,P004,2,10490.0,10,18882.0
I009393,O04504,P011,1,1670.0,20,1336.0
I009394,O04504,P047,1,9730.0,0,9730.0
I009395,O04505,P064,1,4670.0,5,4436.5
I009396,O04506,P055,3,1530.0,0,4590.0
I009397,O04506,P022,2,9870.0,10,17766.0
I009398,O04507,P006,1,59220.0,5,56259.0
I009399,O04508,P055,2,1530.0,0,3060.0
I009400,O04508,P016,1,490.0,0,490.0
I009401,O04508,P032,1,220.0,20,176.0
I009402,O04509,P022,1,9870.0,0,9870.0
I009403,O04510,P039,1,280.0,10,252.0
I009404,O04510,P060,1,1280.0,10,1152.0
I009405,O04510,P009,1,44390.0,10,39951.0
I009406,O04511,P031,2,230.0,15,391.0
I009407,O04511,P010,2,13590.0,10,24462.0
I009408,O04512,P036,1,760.0,5,722.0
I009409,O04512,P023,1,14600.0,0,14600.0
I009410,O04512,P037,1,240.0,0,240.0
I009411,O04513,P052,1,1210.0,10,1089.0
I009412,O04514,P012,1,2010.0,5,1909.5
I009413,O04514,P052,1,1210.0,0,1210.0
